TIPO;COD_SAP_MATERIAL;MATERIAL;NOME_COMERCIAL;SALDO;FABRICANTE;STATUS_PORTFOLIO;CHIP_COMPATIVEL;TECNOLOGIA;CD;PREVISAO_W1;PREVISAO_W2;PREVISAO_W3;PREVISAO_W4;PREVISAO_W5;VALORATE10X;VALORATE24X;SEGMENTO;TIPO_MATERIAL
;22022609;MOTOROLA FONE DE OUVIDO BUDS VD;;1;;;;;DFW1;;;;;;;;;
;22020057;MOTOROLA HEADPHONE COM FIO PACE 105 PT;;0;;;;;DFW1;;;;;;;;;
;22018896;MOTOROLA HEADPHONE SQUADS KIDS 200 AZUL;;0;;;;;DFW1;;;;;;;;;
;22018896;MOTOROLA HEADPHONE SQUADS KIDS 200 AZUL;;0;;;;;SPW1;;;;;;;;;
;22018897;MOTOROLA HEADPHONE SQUADS KIDS 200 ROSA;;0;;;;;DFW1;;;;;;;;;
;22018897;MOTOROLA HEADPHONE SQUADS KIDS 200 ROSA;;0;;;;;SPW1;;;;;;;;;
;BGMO421G2000;MOTOROLA J616X TABLET VD;;0;;;;;DFW1;;;;;;;;;
;22022940;MOTOROLA TAG 4 UNI AZM/VD;;1;;;;;DFW1;;;;;;;;;
;22023725;MOTOROLA WATCH FIT VD;;0;;;;;DFW1;;;;;;;;;
;22023725;MOTOROLA WATCH FIT VD;;6;;;;;SPW1;;;;;;;;;
;TGMO34832000;MOTOROLA XT1710 SMARTPHONE DOURADO;;0;;;;;DFW1;;;;;;;;;
;TGMO348C2000;MOTOROLA XT1710 SMARTPHONE PLATINUM;;0;;;;;DFW1;;;;;;;;;
;TGMO36362000;MOTOROLA XT1789T SMARTPHONE PRETO;;0;;;;;DFW1;;;;;;;;;
;TGMO36012000;MOTOROLA XT1925 SMARTPHONE INDIGO;;0;;;;;DFW1;;;;;;;;;
;TGMO36112000;MOTOROLA XT1926 SMARTPHONE INDIGO;;0;;;;;DFW1;;;;;;;;;
;TGMO37312000;MOTOROLA XT1955 64GB SMART AZUL NAVY;;0;;;;;DFW1;;;;;;;;;
;TGMO37162000;MOTOROLA XT1962 SMARTPHONE ONIX;;0;;;;;DFW1;;;;;;;;;
;TGMO36812000;MOTOROLA XT1965 SMARTPHONE INDIGO;;0;;;;;DFW1;;;;;;;;;
;TGMO37672000;MOTOROLA XT2010 SMARTPHONE TITANIUM;;0;;;;;DFW1;;;;;;;;;
;TGMO37422000;MOTOROLA XT2013 SMARTPHONE BRANCO;;0;;;;;DFW1;;;;;;;;;
;TGMO37962000;MOTOROLA XT2015 SMART PRETO ONIX;;0;;;;;DFW1;;;;;;;;;
;TGMO38522000;MOTOROLA XT2045 SMARTPHONE BR;;0;;;;;DFW1;;;;;;;;;
;TGMO38712000;MOTOROLA  XT2053 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO387P2000;MOTOROLA XT2053 SMARTPHONE RS;;0;;;;;DFW1;;;;;;;;;
;TGMO390C2000;MOTOROLA XT2061 SMARTPHONE  CZ;;0;;;;;DFW1;;;;;;;;;
;TGMO39212000;MOTOROLA XT2073 128GB SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO39112000;MOTOROLA XT2073-2 64GB SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO39312000;MOTOROLA XT2083 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO393P2000;MOTOROLA XT2083 SMARTPHONE RS;;0;;;;;DFW1;;;;;;;;;
;TGMO393G2000;MOTOROLA XT2083 SMARTPHONE VD;;0;;;;;DFW1;;;;;;;;;
;TGMO39412000;MOTOROLA XT2087 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO404R2000;MOTOROLA XT2091 SMARTPHONE RX;;0;;;;;DFW1;;;;;;;;;
;TGMO40612000;MOTOROLA XT2097 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO40602000;MOTOROLA XT2097 SMARTPHONE VM;;0;;;;;DFW1;;;;;;;;;
;TGMO40342000;MOTOROLA XT2113 SMARTPHONE PR;;0;;;;;DFW1;;;;;;;;;
;TGMO40362000;MOTOROLA XT2113 SMARTPHONE PT;;0;;;;;DFW1;;;;;;;;;
;TGMO40917000;MOTOROLA XT2125 SMARTPHONE C/ HDMI AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO40927000;MOTOROLA XT2125 SMARTPHONE C/ HDMI BR;;0;;;;;DFW1;;;;;;;;;
;TGMO40822000;MOTOROLA XT2129 SMARTPHONE BR;;0;;;;;DFW1;;;;;;;;;
;TGMO41212000;MOTOROLA XT2135-1 SMATPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO41232000;MOTOROLA XT2135-1 SMATPHONE DR;;0;;;;;DFW1;;;;;;;;;
;TGMO41242000;MOTOROLA XT2135-1 SMATPHONE PR;;0;;;;;DFW1;;;;;;;;;
;TGMO41262000;MOTOROLA XT2135-1 SMATPHONE PT;;0;;;;;DFW1;;;;;;;;;
;TGMO41152000;MOTOROLA XT2139-2 SMARTPHONE GF;;0;;;;;DFW1;;;;;;;;;
;TGMO41152000;MOTOROLA XT2139-2 SMARTPHONE GF;;-1;;;;;SPW1;;;;;;;;;
;TGMO411G2000;MOTOROLA XT2139-2 SMARTPHONE VD;;0;;;;;DFW1;;;;;;;;;
;TGMO41322000;MOTOROLA XT2143-1 SMARTPHONE BR;;0;;;;;DFW1;;;;;;;;;
;TGMO41362000;MOTOROLA XT2143-1 SMARTPHONE PT;;0;;;;;DFW1;;;;;;;;;
;TGMO41422000;MOTOROLA XT2153-1 SMARTPHONE BR;;0;;;;;DFW1;;;;;;;;;
;TGMO41412000;MOTOROLA  XT2153-1 SMATPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO416C2000;MOTOROLA XT2155-1 SMARTPHONE CZ;;0;;;;;DFW1;;;;;;;;;
;TGMO41752000;MOTOROLA XT2159-1 SMARTPHONE GF;;0;;;;;DFW1;;;;;;;;;
;TGMO41792000;MOTOROLA XT2159-1 SMARTPHONE RO;;0;;;;;DFW1;;;;;;;;;
;TGMO42012000;MOTOROLA XT2169-1 SMARTPHONE AZ;;-2;;;;;DFW1;;;;;;;;;
;TGMO41812000;MOTOROLA XT2173-1 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO41852000;MOTOROLA XT2173-1 SMARTPHONE GF;;0;;;;;DFW1;;;;;;;;;
;TGMO41912000;MOTOROLA XT2175-1 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO419G2000;MOTOROLA XT2175-1 SMARTPHONE VD;;0;;;;;DFW1;;;;;;;;;
;TGMO42212000;MOTOROLA XT2201-1 SMARTPHONE AZ;;0;;;;;DFW1;;;;;;;;;
;TGMO42222000;MOTOROLA XT2201-1 SMARTPHONE BR;;0;;;;;DFW1;;;;;;;;;
;TGMO42822000;MOTOROLA XT2225-1 SMARTPHONE BR;;1;;;;;DFW1;;;;;;;;;
;TGMO42862000;MOTOROLA XT2225-1 SMARTPHONE PT;;38;;;;;SPW1;;;;;;;;;
;TGMO42362000;MOTOROLA XT2231-1 SMARTPHONE PT;;-1;;;;;DFW1;;;;;;;;;
;TGMO42362000;MOTOROLA XT2231-1 SMARTPHONE PT;;2;;;;;SPW1;;;;;;;;;
;TGMO42712000;MOTOROLA XT2233-1 SMARTPHONE AZ;;8;;;;;DFW1;;;;;;;;;
;TGMO42712000;MOTOROLA XT2233-1 SMARTPHONE AZ;;0;;;;;SPW1;;;;;;;;;
;TGMO42792000;MOTOROLA XT2233-1 SMARTPHONE RO;;1;;;;;DFW1;;;;;;;;;
;TGMO42792000;MOTOROLA XT2233-1 SMARTPHONE RO;;0;;;;;SPW1;;;;;;;;;
;TGMO44262000;MOTOROLA XT2239-10 SMARTPHONE 128GB PT;;1;;;;;DFW1;;;;;;;;;
;TGMO43312000;MOTOROLA XT2243-1 SMARTPHONE AZ;;2;;;;;DFW1;;;;;;;;;
;TGMO43362000;MOTOROLA XT2243-1 SMARTPHONE PT;;1;;;;;DFW1;;;;;;;;;
;TGMO43162000;MOTOROLA XT2245-1 SMARTPHONE PT;;1;;;;;DFW1;;;;;;;;;
;TGMO43162000;MOTOROLA XT2245-1 SMARTPHONE PT;;1;;;;;SPW1;;;;;;;;;
;TGMO431G2000;MOTOROLA XT2245-1 SMARTPHONE VD;;1;;;;;DFW1;;;;;;;;;
;TGMO431R2000;MOTOROLA XT2245-1 SMARTPHONE VT;;0;;;;;DFW1;;;;;;;;;
;TGMO44862000;MOTOROLA XT2303-2 SMARTPHONE 256GB PT;;1;;;;;DFW1;;;;;;;;;
;TGMO44862000;MOTOROLA XT2303-2 SMARTPHONE 256GB PT;;1;;;;;SPW1;;;;;;;;;
;TGMO448P2000;MOTOROLA XT2303-2 SMARTPHONE 256GB RS;;1;;;;;SPW1;;;;;;;;;
;TGMO45112000;MOTOROLA XT2307-1 SMARTPHONE 256GB AZ;;2;;;;;DFW1;;;;;;;;;
;TGMO451B2000;MOTOROLA XT2307-1 SMARTPHONE 256GB AZM;;1;;;;;DFW1;;;;;;;;;
;TGMO451U2000;MOTOROLA XT2307-1 SMARTPHONE 256GB LJ;;1;;;;;SPW1;;;;;;;;;
;TGMO451G2000;MOTOROLA XT2307-1 SMARTPHONE 256GB VD;;1;;;;;DFW1;;;;;;;;;
;TGMO44063000;MOTOROLA XT2309-2 SMARTPHONE PT;;12;;;;;DFW1;;;;;;;;;
;TGMO44063000;MOTOROLA XT2309-2 SMARTPHONE PT;;0;;;;;SPW1;;;;;;;;;
;TGMO447U2000;MOTOROLA XT2321-1 SMARTPHONE 256GB LJ;;1;;;;;DFW1;;;;;;;;;
;TGMO44762000;MOTOROLA XT2321-1 SMARTPHONE 256GB PT;;1;;;;;DFW1;;;;;;;;;
;TGMO447P2000;MOTOROLA XT2321-1 SMARTPHONE 256GB RS;;1;;;;;SPW1;;;;;;;;;
;TGMO449A2000;MOTOROLA XT2323-1 SMARTPHONE 256GB BG;;1;;;;;DFW1;;;;;;;;;
;TGMO449R2000;MOTOROLA XT2323-1 SMARTPHONE 256GB RX;;1;;;;;DFW1;;;;;;;;;
;TGMO449G2000;MOTOROLA XT2323-1 SMARTPHONE 256GB VD;;1;;;;;SPW1;;;;;;;;;
;TGMO43852000;MOTOROLA XT2335-1 SMARTPHONE GF;;0;;;;;DFW1;;;;;;;;;
;TGMO43842000;MOTOROLA XT2335-1 SMARTPHONE PR;;-1;;;;;DFW1;;;;;;;;;
;TGMO43842000;MOTOROLA XT2335-1 SMARTPHONE PR;;0;;;;;SPW1;;;;;;;;;
;TGMO45312000;MOTOROLA XT2343-1 SMARTPHONE 128GB AZ;;1;;;;;SPW1;;;;;;;;;
;TGMO45352000;MOTOROLA XT2343-1 SMARTPHONE 128GB GF;;1;;;;;DFW1;;;;;;;;;
;TGMO45352000;MOTOROLA XT2343-1 SMARTPHONE 128GB GF;;1;;;;;SPW1;;;;;;;;;
;TGMO45512000;MOTOROLA XT2343-1 SMARTPHONE 5G 256GB AZ;;1;;;;;DFW1;;;;;;;;;
;TGMO455G2000;MOTOROLA XT2343-1 SMARTPHONE 5G 256GB VD;;1;;;;;DFW1;;;;;;;;;
;TGMO44152000;MOTOROLA XT2345-1 SMARTPHONE 64GB GF;;-1;;;;;SPW1;;;;;;;;;
;TGMO45212000;MOTOROLA XT2347-1 SMARTPHONE 256GB AZ;;2;;;;;DFW1;;;;;;;;;
;TGMO45252000;MOTOROLA XT2347-1 SMARTPHONE 256GB GF;;1;;;;;SPW1;;;;;;;;;
;TGMO452P2000;MOTOROLA XT2347-1 SMARTPHONE 256GB RS;;2;;;;;DFW1;;;;;;;;;
;TGMO45662000;MOTOROLA XT2363-1 SMARTPHONE 5G 128GB PT;;1;;;;;DFW1;;;;;;;;;
;TGMO45662000;MOTOROLA XT2363-1 SMARTPHONE 5G 128GB PT;;1;;;;;SPW1;;;;;;;;;
;TGMO461M2000;MOTOROLA XT2401-1 SMARTPHONE 512GB MR;;1;;;;;SPW1;;;;;;;;;
;TGMO474M2000;MOTOROLA XT2409-2 SMARTPHONE 256GB MR;;1;;;;;DFW1;;;;;;;;;
;TGMO45752000;MOTOROLA XT2421-1 SMARTPHONE 128GB GF;;1;;;;;DFW1;;;;;;;;;
;TGMO45752000;MOTOROLA XT2421-1 SMARTPHONE 128GB GF;;1;;;;;SPW1;;;;;;;;;
;TGMO46012000;MOTOROLA XT2429-1 SMARTPHONE 256GB AZ;;1;;;;;DFW1;;;;;;;;;
;TGMO460B2000;MOTOROLA XT2429-1 SMARTPHONE 256GB AZM;;0;;;;;DFW1;;;;;;;;;
;TGMO460P2000;MOTOROLA XT2429-1 SMARTPHONE 256GB RS;;1;;;;;DFW1;;;;;;;;;
;TGMO470B2000;MOTOROLA XT2451-3 SMARTPHONE 512GB AZM;;1;;;;;DFW1;;;;;;;;;
;TGMO470U2000;MOTOROLA XT2451-3 SMARTPHONE 512GB PG;;1;;;;;SPW1;;;;;;;;;
;TGMO470G2000;MOTOROLA XT2451-3 SMARTPHONE 512GB VD;;1;;;;;DFW1;;;;;;;;;
;TGMO475A2000;MOTOROLA XT2453-1 SMARTPHONE 512GB BG;;1;;;;;DFW1;;;;;;;;;
;TGMO475A2000;MOTOROLA XT2453-1 SMARTPHONE 512GB BG;;1;;;;;SPW1;;;;;;;;;
;TGMO475U2000;MOTOROLA XT2453-1 SMARTPHONE 512GB LJ;;4;;;;;DFW1;;;;;;;;;
;TGMO475U2000;MOTOROLA XT2453-1 SMARTPHONE 512GB LJ;;1;;;;;SPW1;;;;;;;;;
;TGMO49822000;MOTOROLA XT2507-1 SMARTPHONE 512GB BR;;1;;;;;DFW1;;;;;;;;;
;TGMO49822000;MOTOROLA XT2507-1 SMARTPHONE 512GB BR;;1;;;;;SPW1;;;;;;;;;
;TGMO498C2000;MOTOROLA XT2507-1 SMARTPHONE 512GB CZ;;1;;;;;DFW1;;;;;;;;;
;TGMO488B2000;MOTOROLA XT2521-2 SMARTPHONE 128GB AZM;;1;;;;;DFW1;;;;;;;;;
;TGMO56912000;MOTOROLA XT2553-1 SMARTPHONE 256GB AZ;;1;;;;;DFW1;;;;;;;;;
;TGMO33662000;MOTO XT1640 DS SMART PRETO PPB/PI760/01;;-1;;;;;SPW1;;;;;;;;;
;22018928;MOUSE GAMER LOGITECH G502 HERO PRETO;;1;;;;;DFW1;;;;;;;;;
;22018929;MOUSE GAMER LOGITECH G903 LIGHTSPEED PT;;1;;;;;SPW1;;;;;;;;;
;22018930;MOUSE PAD GAMER LOGITECH G640 PRETO;;1;;;;;DFW1;;;;;;;;;
;22018946;MOUSEPAD RAZER GOLIATHUS LARGE SPEED CM;;1;;;;;DFW1;;;;;;;;;
;22018946;MOUSEPAD RAZER GOLIATHUS LARGE SPEED CM;;1;;;;;SPW1;;;;;;;;;
;22021868;MULTI CARREG PAREDE USB-A 5W CB169V BR;;5;;;;;SPW1;;;;;;;;;
;22021565;MULTI COMBO TECL E MOUSE S/ FIO RA003 PT;;1;;;;;DFW1;;;;;;;;;
;22021586;MULTI ESTABILIZ OSMO MOBILE 6 DJI110V PT;;2;;;;;DFW1;;;;;;;;;
;22021586;MULTI ESTABILIZ OSMO MOBILE 6 DJI110V PT;;1;;;;;SPW1;;;;;;;;;
;22020763;MULTILASER BALANÇA BT C/ HANDLE HC060 BR;;1;;;;;DFW1;;;;;;;;;
;22019924;MULTILASER CABO TIPO-C 1M WI424 PT;;0;;;;;DFW1;;;;;;;;;
;22019746;MULTILASER CAIXA DE SOM SP383 PT;;0;;;;;DFW1;;;;;;;;;
;22018921;MULTILASER CAIXA DE SOM SP390 PRETO;;0;;;;;DFW1;;;;;;;;;
;22020085;MULTILASER CARREGADOR PAREDE CB104 PT;;0;;;;;DFW1;;;;;;;;;
;22019923;MULTILASER CB MICRO USB 5 PINOS WI226 PT;;10;;;;;DFW1;;;;;;;;;
;22019923;MULTILASER CB MICRO USB 5 PINOS WI226 PT;;0;;;;;SPW1;;;;;;;;;
;22020813;MULTILASER DRONE DJI MAV AIR DJI008V PT;;0;;;;;SPW1;;;;;;;;;
;22021788;MULTILASER DRONE DJI MINI 3 RCN1 PLUS PT;;1;;;;;DFW1;;;;;;;;;
;22020089;MULTILASER HEADPHONE BLUETOOTH PH308 PT;;1;;;;;DFW1;;;;;;;;;
;22020089;MULTILASER HEADPHONE BLUETOOTH PH308 PT;;0;;;;;SPW1;;;;;;;;;
;22020087;MULTILASER POWER BANK 20000 MAH CB144 PT;;2;;;;;DFW1;;;;;;;;;
;22020086;MULTILASER POWER BANK 5000 MAH CB142 PT;;4;;;;;DFW1;;;;;;;;;
;22020086;MULTILASER POWER BANK 5000 MAH CB142 PT;;0;;;;;SPW1;;;;;;;;;
;22019556;MULTILASER SMARTWATCH LONDRES PT;;0;;;;;DFW1;;;;;;;;;
;22019789;MULTILASER TWS AIRBUD PT;;1;;;;;DFW1;;;;;;;;;
;AFML00762000;MULTILASER VITA 3G C/ BASE (FIXO)  PRETO;;1;;;;;DFW1;;;;;;;;;
;22021469;MULTI MOCHILA GROOVE 16POL 3 COMP PVC PT;;2;;;;;DFW1;;;;;;;;;
;MGNT00263000;NET4THINGS MODEM CARRO CONECTADO;;1;;;;;DFW1;;;;;;;;;
;22024615;NINTENDO SWITCH 2 PT + MARIO KART WORLD;;156;;;;;SPW1;;;;;;;;;
;22024486;NINTENDO SWITCH OLED BR+SMBW+3 MESES NOS;;1000;;;;;SPW1;;;;;;;;;
;AGNK27562000;NOKIA 208.2 PRETO DUAL;;0;;;;;DFW1;;;;;;;;;
;TGNK28412000;NOKIA NK032 SMARTPHONE  AZ;;1;;;;;DFW1;;;;;;;;;
;TGNK28412000;NOKIA NK032 SMARTPHONE  AZ;;1;;;;;SPW1;;;;;;;;;
;TGNK285C2000;NOKIA NK034 SMARTPHONE  CZ;;1;;;;;DFW1;;;;;;;;;
;TGNK28612000;NOKIA NK056 SMARTPHONE AZ;;1;;;;;SPW1;;;;;;;;;
;22019576;NOTEBOOK POSITIVO Q464B CZ;;0;;;;;DFW1;;;;;;;;;
;22019576;NOTEBOOK POSITIVO Q464B CZ;;0;;;;;SPW1;;;;;;;;;
;22019617;OEX GAME MOUSE MS-312 PT;;1;;;;;DFW1;;;;;;;;;
;22019566;OEX GAME TECLADO TC206 PT;;1;;;;;DFW1;;;;;;;;;
;TGOP00212000;OPPO A77 AZ;;0;;;;;DFW1;;;;;;;;;
;TGOP00262000;OPPO A77 PT;;0;;;;;DFW1;;;;;;;;;
;TGOP00112000;OPPO RENO7 AZ;;0;;;;;DFW1;;;;;;;;;
;TGOP004G2000;OPPO SMARTPHONE A5 5G 256GB VD;;0;;;;;DFW1;;;;;;;;;
;TGOP004G2000;OPPO SMARTPHONE A5 5G 256GB VD;;20;;;;;SPW1;;;;;;;;;
;TGOP016R2000;OPPO SMARTPHONE A6X 5G 256GB RX;;5;;;;;DFW1;;;;;;;;;
;TGOP016R2000;OPPO SMARTPHONE A6X 5G 256GB RX;;64;;;;;SPW1;;;;;;;;;
;TGOP01522000;OPPO SMARTPHONE FIND X9 PRO 512GB BR;;4;;;;;SPW1;;;;;;;;;
;TGOP01552000;OPPO SMARTPHONE FIND X9 PRO 512GB GF;;13;;;;;DFW1;;;;;;;;;
;TGOP01552000;OPPO SMARTPHONE FIND X9 PRO 512GB GF;;23;;;;;SPW1;;;;;;;;;
;TGOP00622000;OPPO SMARTPHONE RENO 14 512GB 12GB BR;;32;;;;;DFW1;;;;;;;;;
;TGOP00622000;OPPO SMARTPHONE RENO 14 512GB 12GB BR;;13;;;;;SPW1;;;;;;;;;
;TGOP007G2000;OPPO SMARTPHONE RENO 14F 256GB 12GB VD;;0;;;;;DFW1;;;;;;;;;
;TGOP007G2000;OPPO SMARTPHONE RENO 14F 256GB 12GB VD;;5;;;;;SPW1;;;;;;;;;
;TGOP00862000;OPPO SMART RENO 14F SW DARKSIDE 256GB PT;;5;;;;;DFW1;;;;;;;;;
;TGOP00862000;OPPO SMART RENO 14F SW DARKSIDE 256GB PT;;4;;;;;SPW1;;;;;;;;;
;22017409;OTTERBOX COMMUTER GALAXY S5 BCO/CNZA PLC;;0;;;;;SPW1;;;;;;;;;
;22017522;OTTERBOX SYMMETRY IPHONE 6 AZUL/CINZA;;0;;;;;SPW1;;;;;;;;;
;22017531;OTTER SYMMETRY IPHONE 6 PLUS AZUL/CNZA;;0;;;;;SPW1;;;;;;;;;
;22021307;OVVI AF CABO 2X1 KEVLAR 2M BR;;368;;;;;SPW1;;;;;;;;;
;22022774;OVVI AF CABO 2X1 KEVLAR 2M BR;;181;;;;;DFW1;;;;;;;;;
;22022774;OVVI AF CABO 2X1 KEVLAR 2M BR;;232;;;;;SPW1;;;;;;;;;
;22021309;OVVI AF CABO 2X1 KEVLAR 2M CZ;;195;;;;;DFW1;;;;;;;;;
;22021309;OVVI AF CABO 2X1 KEVLAR 2M CZ;;1897;;;;;SPW1;;;;;;;;;
;22022773;OVVI AF CABO 2X1 KEVLAR 2M CZ;;1869;;;;;SPW1;;;;;;;;;
;22021311;OVVI AF CABO 3x1 KEVLAR 2M BR;;1058;;;;;DFW1;;;;;;;;;
;22021311;OVVI AF CABO 3x1 KEVLAR 2M BR;;2010;;;;;SPW1;;;;;;;;;
;22022772;OVVI AF CABO 3x1 KEVLAR 2M BR;;1993;;;;;SPW1;;;;;;;;;
;22022771;OVVI AF CABO 3X1 KEVLAR 2M CZ;;1;;;;;DFW1;;;;;;;;;
;22021312;OVVI AF CABO USBC LIGHTNING 2M KEVLAR AZ;;2;;;;;SPW1;;;;;;;;;
;22022763;OVVI AF CABO USBC LIGHTNING 2M KEVLAR AZ;;5;;;;;SPW1;;;;;;;;;
;22021310;OVVI AF CABO USBC LIGHTNING 2M KEVLAR BR;;560;;;;;DFW1;;;;;;;;;
;22021310;OVVI AF CABO USBC LIGHTNING 2M KEVLAR BR;;917;;;;;SPW1;;;;;;;;;
;22022765;OVVI AF CABO USBC LIGHTNING 2M KEVLAR BR;;250;;;;;DFW1;;;;;;;;;
;22022765;OVVI AF CABO USBC LIGHTNING 2M KEVLAR BR;;1797;;;;;SPW1;;;;;;;;;
;22021308;OVVI AF CABO USBC LIGHTNING 2M KEVLAR PT;;-1;;;;;DFW1;;;;;;;;;
;22021308;OVVI AF CABO USBC LIGHTNING 2M KEVLAR PT;;895;;;;;SPW1;;;;;;;;;
;22022762;OVVI AF CABO USBC LIGHTNING 2M KEVLAR PT;;677;;;;;DFW1;;;;;;;;;
;22022762;OVVI AF CABO USBC LIGHTNING 2M KEVLAR PT;;1662;;;;;SPW1;;;;;;;;;
;22021306;OVVI AF CABO USBC LIGHTNING 2M KEVLAR VD;;17;;;;;DFW1;;;;;;;;;
;22022764;OVVI AF CABO USBC LIGHTNING 2M KEVLAR VD;;1;;;;;DFW1;;;;;;;;;
;22022764;OVVI AF CABO USBC LIGHTNING 2M KEVLAR VD;;5;;;;;SPW1;;;;;;;;;
;22022768;OVVI AF CABO USB-C USB-C KEVLAR 2M AZ;;4;;;;;DFW1;;;;;;;;;
;22022768;OVVI AF CABO USB-C USB-C KEVLAR 2M AZ;;5;;;;;SPW1;;;;;;;;;
;22021302;OVVI AF CABO USB-C USB-C KEVLAR 2M BR;;0;;;;;DFW1;;;;;;;;;
;22022770;OVVI AF CABO USB-C USB-C KEVLAR 2M BR;;2829;;;;;SPW1;;;;;;;;;
;22021297;OVVI AF CABO USB-C USB-C KEVLAR 2M PT;;0;;;;;DFW1;;;;;;;;;
;22021297;OVVI AF CABO USB-C USB-C KEVLAR 2M PT;;430;;;;;SPW1;;;;;;;;;
;22022767;OVVI AF CABO USB-C USB-C KEVLAR 2M PT;;6;;;;;DFW1;;;;;;;;;
;22022767;OVVI AF CABO USB-C USB-C KEVLAR 2M PT;;4;;;;;SPW1;;;;;;;;;
;22021296;OVVI AF CABO USB-C USB-C KEVLAR 2M VD;;-1;;;;;DFW1;;;;;;;;;
;22021296;OVVI AF CABO USB-C USB-C KEVLAR 2M VD;;101;;;;;SPW1;;;;;;;;;
;22022769;OVVI AF CABO USB-C USB-C KEVLAR 2M VD;;4;;;;;DFW1;;;;;;;;;
;22022769;OVVI AF CABO USB-C USB-C KEVLAR 2M VD;;33;;;;;SPW1;;;;;;;;;
;22022667;OVVI AF CAR. PORTÁTIL UNIV 12000MAH BR;;1;;;;;DFW1;;;;;;;;;
;22022667;OVVI AF CAR. PORTÁTIL UNIV 12000MAH BR;;32;;;;;SPW1;;;;;;;;;
;22021482;OVVI AF CAR.  PORTÁTIL UNIV 12000MAH CZ;;-1;;;;;DFW1;;;;;;;;;
;22021482;OVVI AF CAR.  PORTÁTIL UNIV 12000MAH CZ;;72;;;;;SPW1;;;;;;;;;
;22022668;OVVI AF CAR. PORTÁTIL UNIV 12000MAH CZ;;884;;;;;DFW1;;;;;;;;;
;22022668;OVVI AF CAR. PORTÁTIL UNIV 12000MAH CZ;;5;;;;;SPW1;;;;;;;;;
;22022079;OVVI AF CARREG 3x1 BASE Z APPLE CZ;;36;;;;;DFW1;;;;;;;;;
;22022079;OVVI AF CARREG 3x1 BASE Z APPLE CZ;;132;;;;;SPW1;;;;;;;;;
;22022776;OVVI AF CARREG 3x1 BASE Z APPLE CZ;;53;;;;;DFW1;;;;;;;;;
;22022776;OVVI AF CARREG 3x1 BASE Z APPLE CZ;;19;;;;;SPW1;;;;;;;;;
;22022077;OVVI AF CARREG 3x1 ESTEIRA APPLE CZ;;4;;;;;DFW1;;;;;;;;;
;22022077;OVVI AF CARREG 3x1 ESTEIRA APPLE CZ;;27;;;;;SPW1;;;;;;;;;
;22022777;OVVI AF CARREG 3x1 ESTEIRA APPLE CZ;;1;;;;;DFW1;;;;;;;;;
;22022777;OVVI AF CARREG 3x1 ESTEIRA APPLE CZ;;513;;;;;SPW1;;;;;;;;;
;22022078;OVVI AF CARREG 3x1 ESTEIRA SAMSUNG CZ;;5;;;;;SPW1;;;;;;;;;
;22022778;OVVI AF CARREG 3x1 ESTEIRA SAMSUNG CZ;;1;;;;;DFW1;;;;;;;;;
;22022778;OVVI AF CARREG 3x1 ESTEIRA SAMSUNG CZ;;47;;;;;SPW1;;;;;;;;;
;22021679;OVVI AF CARREG PAREDE UNIV 25W PD BR;;-1;;;;;SPW1;;;;;;;;;
;22021676;OVVI AF CARREG PAREDE UNIV 35W PD PPS BR;;0;;;;;DFW1;;;;;;;;;
;22021676;OVVI AF CARREG PAREDE UNIV 35W PD PPS BR;;1;;;;;SPW1;;;;;;;;;
;22022775;OVVI AF CARREG PAREDE UNIV 35W PD PPS BR;;0;;;;;DFW1;;;;;;;;;
;22021678;OVVI AF CARREG PAREDE UNIV 65W PD QC BR;;106;;;;;SPW1;;;;;;;;;
;22022669;OVVI AF CARREG PAREDE UNIV 65W PD QC BR;;16;;;;;SPW1;;;;;;;;;
;22020798;OVVI AF CARREG PORTÁTIL UNIV 6000MAH BR;;-1;;;;;DFW1;;;;;;;;;
;22020798;OVVI AF CARREG PORTÁTIL UNIV 6000MAH BR;;32;;;;;SPW1;;;;;;;;;
;22022666;OVVI AF CARREG PORTÁTIL UNIV 6000MAH BR;;3;;;;;DFW1;;;;;;;;;
;22020799;OVVI AF CARREG PORTÁTIL UNIV 6000MAH CZ;;2;;;;;DFW1;;;;;;;;;
;22020799;OVVI AF CARREG PORTÁTIL UNIV 6000MAH CZ;;116;;;;;SPW1;;;;;;;;;
;22022766;OVVI AF CARREG PORTÁTIL UNIV 6000MAH CZ;;15;;;;;DFW1;;;;;;;;;
;22022766;OVVI AF CARREG PORTÁTIL UNIV 6000MAH CZ;;184;;;;;SPW1;;;;;;;;;
